62000,1815700,1752700,1797000,1779400,1817500,1816800,1781100,1789900,1799400,1793700,1805600,1811100,1795900,1838600,1789800,1789700,1796900,1788300,1784800,1853700,1799880.000000
63000,1991100,1774100,1772600,1774700,1943800,1837200,1789200,1779500,1775900,1777400,1799600,1826200,1831100,1853400,1812300,1821800,1821000,1811300,1815900,1814600,1821135.000000
64000,2333200,2184600,1849400,1843400,1838800,1843300,1842300,1853200,1846900,1890000,1855000,1846100,1842600,1858600,1848800,1855000,1852100,1841900,1879300,1851900,1892820.000000
65000,2020500,1891800,1876100,1876300,1881300,2075400,1879600,1881300,1879200,1884600,1878600,1883600,1881300,1928500,1911100,1896400,1888100,1873200,1874100,1876100,1901855.000000
66000,2166300,1894000,1906500,1858500,1885800,1902600,1880300,1879400,1932100,1900600,1906400,1898000,1900800,1901200,1937600,1905700,1907500,1906900,1917600,1909500,1914865.000000
67000,1902200,1934700,1947300,1925600,1985000,1928400,1939600,1951400,1966600,1942700,1942600,1941900,2013000,2071100,1949900,2002600,2369400,2110800,2117300,2153700,2004790.000000
68000,2183400,2346700,1952400,1927500,1939800,1928300,1935900,1941500,1924900,1928600,2013300,1933300,2023700,2215200,2078300,2022100,2036700,1942000,1980500,2050900,2015250.000000
69000,2462400,2393300,2168000,2202400,2307400,2323300,2229300,2148500,2169700,2175200,2101600,2083900,2050900,2018000,2062500,2056900,2292400,2179600,2044500,2102700,2178625.000000
70000,2235200,2337000,2431200,2429100,2513100,2383200,2468700,2517800,2482900,2586600,2539800,2524400,2545900,2340500,2358800,2453300,2456800,2034800,2032400,2019100,2384530.000000
71000,2703300,2110200,2047900,2052700,2057400,2054800,2195100,2249600,2087200,2094500,2071000,2026900,2019600,2043000,2081900,2106100,2045400,2031300,2034600,2046200,2107935.000000
72000,2073100,2084600,2083100,2082100,2078500,2078800,2081600,2071000,2055700,2053900,2044000,2055700,2054100,2087100,2065500,2056200,2061100,2067900,2066800,2069400,2068510.000000
73000,2089000,2086500,2146200,2709200,2707800,2708900,2717600,2951400,2717500,2159200,2105700,2117800,2102100,2108600,2111900,2177500,2183900,2142600,2127800,2124600,2314790.000000
74000,2118900,2112700,2128200,2153200,2145700,2137400,2132500,2129400,2142300,2140900,2131100,2276200,2253900,2133400,2135700,2142800,2137300,2403000,2143700,2138800,2161855.000000
75000,2148600,2115500,2124100,2133300,2352100,2203800,2181400,2166100,2162700,2292500,2156400,2457200,2126000,2141400,2136100,2143900,2149200,2150500,2181400,2163300,2184275.000000
76000,2197900,2187700,2184900,2188200,2206600,2194300,2322200,2198300,2194100,2190200,2183500,2193900,2188600,2458600,2298900,2189200,2183500,2191500,2188400,2189400,2216495.000000
77000,2194400,2202300,2419800,2331500,2224700,2230800,2238500,2226700,2218800,2375700,2241200,2213900,2225200,2502100,2199800,2184200,2185800,2183600,2186900,2192300,2248910.000000
78000,2509000,2215200,2213500,2239400,2215700,2258800,2762000,2224300,2214200,2226900,2229300,2230900,2258000,2253300,2251400,2254100,2255500,2254800,2369300,2986100,2321085.000000
79000,2377200,2253200,2265500,2258300,2294400,2389800,2386600,2278300,2282900,2292200,2297600,2287600,2290900,2462100,2278400,2289900,2291400,2294500,2297900,2286400,2307755.000000
80000,2488900,2271300,2257100,2263400,2280100,2290100,2265400,2269600,2266600,2268000,2265300,2297100,2270200,2261600,2273200,2271200,2266900,2280800,2272800,2270100,2282485.000000
81000,2532700,2291900,2305800,2327000,2331900,2344500,2342600,2341800,2342100,2348200,2491000,2346800,2349500,2345900,2347000,2346700,2353900,2347800,2362600,2351300,2357550.000000
82000,3083700,2655100,2375800,2411400,2373500,2375400,2419900,2531500,2458800,2382200,2382400,2382300,2374400,2377200,2506000,2390100,2495400,2394000,2330700,2313900,2450685.000000
83000,2365300,2361600,2362900,2358000,2354300,2358800,2373700,2360100,2354600,2339500,2354500,2361100,2364900,2363000,2362100,2347900,2353100,2355300,2366700,2370000,2359370.000000
84000,2619600,2365100,2376200,2366400,2553200,3094900,3104100,3426200,3112400,3111900,3119700,3106700,2567800,2394200,2385900,2404100,2433400,2423200,2424900,2421500,2690570.000000
85000,2428900,2403300,2408300,2436400,2417800,2410500,2419400,2430000,2418400,2417500,2431100,2416600,2402200,2416400,2416900,2401300,2432500,2418300,2418900,2419000,2418185.000000
86000,2451000,2445400,2449000,2468000,2444200,2895800,3183200,3185300,3082700,2510800,2694300,2525600,2493200,2459600,2643200,2449800,2454700,2514800,2448900,2448900,2612420.000000
87000,2511500,2488400,2474200,2608300,2545800,2505700,2534400,2506700,2517100,2541700,2709000,2509800,2522600,2514600,2521400,2523900,2526100,2517100,2518600,2511800,2530435.000000
88000,2546300,2564400,2555500,2536000,2543000,2557600,2564900,2572100,2566800,2549400,2535000,2565800,2594900,2585700,2547800,2548400,2543500,2547400,2581200,2697300,2565150.000000
89000,2510000,2519000,2518000,2514300,2530300,2511400,2507900,2507500,2512300,2517700,2617500,2582500,2640600,2568900,2570700,2557800,2593200,2568500,2606000,2570500,2551230.000000
90000,2749900,2554200,2567600,2550100,2555900,2593400,2556100,2556800,2559300,2572500,2560900,2574200,2552800,2556500,2576100,2574200,2563600,2606900,2623800,2594100,2579945.000000
91000,2795500,2576700,2570100,2582300,2606300,2563900,2569000,2570000,2574100,2590200,3181400,2968900,2576200,2580000,2583800,2640100,2572000,2565400,2586400,2590000,2642115.000000
92000,2763200,2598200,2616000,2636600,2714500,2640400,2646300,2644100,2643700,2695900,2706200,2678700,2659400,2650100,2644400,2692300,2680400,2657700,2645100,2652200,2663270.000000
93000,2819400,2784700,2625500,2653900,2638600,2637800,2638200,2633500,2632400,2651300,2631200,2633900,2632000,2737600,2642300,2645000,2643500,2639900,2659100,2719300,2664955.000000
94000,2952700,2666800,2666800,2675400,2664700,2666100,2672200,2672800,2663100,2669600,2672100,2659600,2656100,2668100,2669900,2666300,2673900,2671100,2668600,2666100,2682100.000000
95000,2795900,2752000,2747800,2736500,2726600,2741300,2829600,2763000,2737500,2733400,2742100,2999200,3515100,3523000,3545900,3468500,2898700,2708900,2700400,2701300,2918335.000000
96000,2787400,2717100,2702200,2707500,2707400,2711000,2715100,2707200,2715300,2705200,2693700,2712200,2710300,2742700,2752700,2742500,2763300,2791700,3172800,2829600,2754345.000000
97000,2907300,2780900,2764500,2783100,2799300,2795000,2792200,2829700,2793100,2797200,2800200,2788200,2844900,2785000,2792600,2813300,2807400,2844200,2834000,2787500,2806980.000000
98000,2923300,2780400,2773300,2776400,2815800,2817200,2820600,2822100,2827300,2876000,2819400,2831200,2834500,2831000,2827200,2879100,2846900,2841600,2836200,2827700,2830360.000000
99000,2931100,2796200,2796400,2827300,2887100,2847900,2841700,2881700,2904100,2844700,2864800,2860600,2857800,2883900,2893400,2872100,2859300,2837200,2854700,2910300,2862615.000000
100000,3149400,3881200,3619500,2906000,2897800,2881000,3061100,2882900,2896700,2866000,2871300,2873200,2877600,3300300,3687500,3666000,3735700,3936700,2914400,2896400,3190035.000000
101000,2977700,2861500,2870700,2864200,2867300,2859300,2862600,2872500,2903600,2907300,2932000,2907400,2907500,2925300,2911700,2922800,3021700,2900300,3487300,3712100,2973740.000000
102000,2962600,2948400,2941600,2931300,2934900,2943400,2943100,3745500,3717100,3185400,2955600,2962900,2927900,3129700,2956300,2935700,2943400,2936400,3042300,2940800,3049215.000000
103000,3160900,2970200,2965700,2975000,2974400,2967400,2967300,2959900,2974100,2972500,3161800,2983100,2989800,2980100,2978000,3086400,2967900,2989400,2970600,2978900,2998670.000000
104000,3080200,3128600,2981300,2982700,2988400,2989800,3183800,2993000,2987700,2975800,3001600,3044500,3215300,2994700,3144000,3005300,2971000,3131600,2981500,2992400,3038660.000000
105000,3113800,3173300,3146300,3012400,3011700,3009500,3210800,3024500,3006700,3017000,3036700,3038300,3043200,3091400,3020800,3029300,3064900,3281800,3181000,3012300,3076285.000000
106000,3177900,3089100,3058400,3061000,3050900,3042500,3053700,3047000,3046500,3049500,3197100,3054400,3034200,3048200,3049700,3250000,3054200,3061400,3096400,3049900,3078600.000000
107000,3332500,3104200,3103200,3078700,3066600,3068500,3144900,3163400,3078500,3078800,3075200,3092900,3098700,3076600,3073300,3083600,3186000,3118800,3069200,3071400,3108250.000000
108000,3277200,3215300,3121200,3102200,3143700,3105500,3109600,3333400,3168200,3527200,3129600,3108900,3203700,3107500,3102300,3102700,3094500,3208700,3130700,3092700,3169240.000000
109000,3115500,3127900,3137800,3138500,3138100,3328300,3127800,3137800,3124300,3115400,3240200,3178500,3159300,3125200,3152700,3240400,3208500,3135100,3142600,3131300,3160260.000000
110000,3441100,3168300,3132000,3172200,3239800,3148400,3187700,3178900,3150400,3384200,3176700,3189100,3159800,3163000,3351800,3174700,3185400,3180200,3169200,3175700,3206430.000000
111000,3152600,3155500,3199600,3197900,3178000,3307700,3186100,3235500,3181400,3185500,3195400,3177100,3344900,3189200,3192000,3228600,3276400,3232800,3183200,3188300,3209385.000000
112000,3526200,3261000,3260000,3215900,3210400,3256600,3212800,3250500,3224300,3275400,3214300,3195200,3218000,3215000,3247700,3227300,3216000,3209800,3218100,3263100,3245880.000000
113000,3494200,3253900,3254800,3231800,3226100,3268000,3235900,3237600,3284100,3289100,3266800,3252300,3256100,3286600,3271000,3266800,3249900,3246300,3284200,3297200,3272635.000000
114000,3250700,3306800,3265700,3264700,3312200,3263900,3283700,3285700,3259100,3323200,3266000,3296500,3249500,3276700,3435800,3521200,3450700,3268400,3258000,3309100,3307380.000000
115000,3463000,3283900,3433100,3300500,3295000,3302200,3316300,3386900,3300300,3311700,3348800,3342600,3348600,3290300,3297600,3331500,3343200,3316700,3313800,3295900,3331095.000000
116000,3929200,3372300,3331800,3374700,3338700,3345100,3369300,3353400,3356200,3354200,3341900,3495600,3360100,3355200,3348400,3351800,3336700,3388600,3342200,3336600,3389100.000000
117000,3411000,3363300,3351200,3365300,3352700,3391400,3605600,3344900,3347100,3565000,3397300,3348500,3404300,3351600,3373600,3473300,3362800,3362100,3370200,3359100,3395015.000000
118000,3567700,3357700,3418500,3412700,3389400,3397400,3385100,3463100,3434600,3387300,3380100,3381500,3524300,3395000,3383300,3379600,3387000,3526300,3396300,3376000,3417145.000000
119000,3634800,3374600,3424300,3525300,3417000,3410200,3401900,3574100,3426300,3409500,3407700,3411900,3470100,3426400,3415300,3411200,3422000,3836000,3391700,3400000,3459515.000000
120000,4039800,3514600,3452400,3446100,3427300,3466600,3493000,3446900,3423700,3439700,3606800,3436400,3422100,3418700,3473600,3454900,3432200,3449300,3428300,3483100,3487775.000000
121000,4038600,3488300,3512100,3483200,3470700,3484700,3524700,3484300,3511600,3476500,3515900,3506700,3522900,3469500,3488000,3516800,3484700,3592600,3477200,3513200,3528110.000000
122000,3681000,3498900,3473100,3518400,3486900,3522000,3484300,3595800,3495400,3663100,3501900,3685600,3514400,3521200,3511500,3513200,3623400,3507600,3673500,3507700,3548945.000000
123000,3762900,3512300,3520100,3595600,3534400,4062800,3799800,3494200,3572700,3547400,3547500,3794000,3542800,3532800,3666100,3549000,3560600,3535700,3627600,3802500,3628040.000000
124000,3697000,3706100,3662600,3566000,3559100,3563700,3751000,3545300,3555300,3559200,3619600,3615500,3564000,3553300,3578900,3582100,3560200,3596900,3573200,3649800,3602940.000000
125000,3747100,3715300,3568000,3568800,3575300,3633900,3696400,3604700,3588500,3698700,3791700,3588200,3602400,3608900,3581700,3705500,3603700,3607500,3613400,3699000,3639935.000000
126000,3768400,3606100,3632000,3611800,3867500,3604400,3621800,3619200,3706900,3712500,3622000,3627800,3612600,3738900,3623500,3731400,3604900,3647200,3611400,3613900,3659210.000000
127000,3863800,3627300,3644800,3839600,3631800,3636800,3727000,3675000,3708600,3647700,3743500,3730800,3633900,3689000,3639600,3781700,3713400,3665500,3642200,3647900,3694495.000000
128000,3650800,3685700,3727800,3682500,3654800,3667600,3853900,3675000,3657800,3668800,3685500,3672300,3663600,3689100,3754100,3677700,3676500,3674500,3674400,3679500,3688595.000000
129000,3682700,3718900,3692000,3706300,3729600,3976100,3696000,3719900,3699500,3717500,3689100,3776000,3701400,3704100,3696100,3739200,3884200,3710000,3809900,3703400,3737595.000000
130000,4016100,3707100,3707300,3729300,3742700,3713900,3724700,3731900,3743700,3744600,3733800,3743000,3927800,3737900,3733400,3725900,4107700,3785100,3713500,3732200,3775080.000000
131000,4322900,3772600,3756700,3755200,3751300,3813900,3776700,3769500,3754200,3782700,3768800,3743900,3763000,4044700,3751600,3729900,3755500,3777800,3744000,3742000,3803845.000000
132000,4301500,3826800,3770500,3754800,3793800,3814900,3779400,3803100,3810700,3783900,4127300,3775700,3814200,3770900,3812800,3765000,3816200,3768800,3832700,3791500,3835725.000000
133000,4360000,3800800,3797500,3813100,3864200,3802800,3819700,3814200,3959100,3811600,3812000,3818400,3842300,3807400,3839200,3799200,3836800,3820700,3814300,3822000,3852765.000000
134000,3895800,3874400,3876800,3909400,3852200,3874500,3849400,3855900,3845200,3886700,3840400,3854800,3849800,3903800,3850200,3866100,3854300,3875900,3838200,3853000,3865340.000000
135000,4059800,3923800,3940400,3885400,3866100,3875100,3908600,3860600,3855300,3868500,3889400,3872000,3858600,3855500,3929100,3875400,3875500,3874400,3990900,3929300,3899685.000000
136000,4067500,3879800,3935100,3895700,3887700,3886100,3919400,3929400,3905300,3901900,3926800,3920300,3906600,3911700,4329900,3874000,3882400,3871300,3945500,3890500,3933345.000000
137000,4026900,4389000,3953100,4031500,3953000,3960500,3929900,3929700,4008400,3956900,3930500,3925000,3981500,3978600,3952200,3947200,3940700,4095400,3933900,3972000,3989795.000000
138000,4672000,4019500,3970300,3961600,4007200,4042700,3945000,3945700,3972300,3970900,3968100,3950900,3987900,3994500,4174800,3954200,3968600,4052400,3955200,3943800,4022880.000000
139000,4443700,4016500,4003700,4008000,3981200,4122200,3986000,4021300,4001500,3968600,4018100,4000800,4016800,3997600,4028000,4013000,4007100,3994700,3998500,4008900,4031810.000000
140000,4523400,4002000,4013800,4015700,4409400,4124700,4022600,4018200,4147400,4070300,4065700,4003000,4030600,4012500,3996800,4024400,4009800,4050100,4004600,4014500,4077975.000000
141000,4237500,4035400,4036500,4033300,4061800,4070200,4047600,4051400,4338700,4067400,4059000,4047200,4173800,4228400,4037900,4029400,4170500,4273700,4029600,4010800,4102005.000000
142000,4200200,4033800,4062300,4105900,4080300,4059800,4072000,4253300,4065700,4079800,4275100,4171700,4094300,4068900,4086000,4151100,4101700,4061600,4090800,4169500,4114190.000000
143000,4088700,4061200,4076800,4097900,4286200,4116200,4135500,4199000,4236600,4085700,4107200,4127300,4107800,4109200,4098200,4097500,4127000,4103400,4112100,4200900,4128720.000000
144000,4301500,4361700,4158100,4099900,4117300,4110800,4252600,4114200,4134600,4418500,4135300,4148300,4126800,4149500,4134300,4106600,4150000,4300900,4176000,4115900,4180640.000000
145000,4264300,4158600,4143700,4191900,4317500,4177900,4173500,4281800,4341000,4171700,4182500,4171300,4231400,4172600,4154900,4340400,4249200,4139000,4177000,4557000,4229860.000000
146000,4471500,4283700,4205500,4181200,4517600,4381200,4177800,4205200,4435200,4228500,4181400,4186000,4186000,4182200,4189400,4360400,4180700,4156100,4182700,4182700,4253750.000000
147000,4488800,4204500,4250000,4358900,4225000,4205000,4222500,4513900,4240200,4223000,4237300,4210900,4215300,4236200,4215200,4239600,4230200,4224300,4225600,4226400,4259640.000000
148000,4334300,4250300,4274500,4229300,4236400,4281700,4480200,4216300,4228500,4253900,4422100,4222700,4219700,4234300,4239200,4257200,4279100,4243300,4230500,4243300,4268840.000000
149000,4360200,4340100,4277800,4253200,4284500,4269000,4305100,4268900,4262200,4350900,4275400,4259600,4263400,4332800,4266200,4269800,4290300,4308800,4261100,4273900,4288660.000000
150000,4377100,4287400,4312400,4374900,4310300,4304700,4334000,4329300,4293500,4318600,4333400,4311100,4313600,4309900,4315200,4381200,4320200,4381700,4303700,4318300,4326525.000000
151000,4337900,4349300,4336600,4317300,4381200,4377900,4324500,4345300,4422400,4353300,4324100,4338200,4351300,4322900,4331200,4342700,4365800,4342200,4326800,4381800,4348635.000000
152000,4532800,4460800,4352300,4395500,4363800,4351900,4368700,4373700,4403300,4323800,4380300,4342300,4408900,4351700,4386100,4347900,4369600,4336800,4387800,4332200,4378510.000000
153000,4552600,4368500,4469900,4357300,4363100,4388000,4521800,4379900,4367400,4411700,4394900,4360500,4382300,4385000,4380200,4377700,4391600,4370100,4368900,4393700,4399255.000000
154000,4594500,4474300,4447800,4419600,4442200,4453800,4435500,4414000,4454200,4590400,4430400,4431200,4464400,4438100,4447500,4463700,4538600,4419300,4421600,4467000,4462405.000000
155000,4636000,4421400,4476600,4443100,4457800,4492400,4472300,4535100,4484600,4488700,4473500,4461900,4520500,4468500,4466900,4467400,4510400,4449300,4450700,4506500,4484180.000000
156000,4954200,4474400,4502100,4459300,4475300,4723400,4467700,4552800,4480400,4470900,4581500,4472600,4492000,4460400,4587700,4663400,4449600,4451900,4584200,4499400,4540160.000000
157000,4926100,4479300,4643700,4499100,4532000,4496100,4664700,4500600,4505300,4498000,4497300,4482000,4503700,4585700,4489700,4505100,4502700,4598400,4517300,4527700,4547725.000000
158000,4523900,4514100,4554300,4556200,4512000,4516200,4615200,4514600,4532900,4544100,4655100,4531100,4537900,4525800,4665800,4538400,4640900,4710500,4573300,4573400,4566785.000000
159000,4868500,4508900,4544100,4548300,4912900,4530100,4556300,4637900,4600100,4549400,4533800,4557900,4548400,4785500,4582300,4541100,4555600,4606600,4563900,4559600,4604560.000000
160000,4809300,4556900,4598500,4574000,4808200,4568200,4555700,4587800,4873300,4575800,4591100,4608400,4585700,4595600,4572400,4591300,4593100,4574400,4593900,4603200,4620840.000000
161000,4710800,4708000,4581200,4603900,4621500,4597800,4597300,4844400,4609800,4609100,4607100,4650100,4602600,4590300,5262200,4579200,4613500,4712500,4632900,4592300,4666325.000000
162000,4845900,4653000,4671600,4634900,4665600,4652100,4871900,4625700,4648000,4810200,4637500,4643300,4762900,4671300,4678100,4645200,4649300,4647700,4647200,4651200,4685630.000000
163000,5069000,4669900,4685600,4687400,4701000,4667800,4690100,4662800,4702300,4665000,4684700,4682000,4685200,4682000,4689800,4682400,4703300,4683300,4676700,4681100,4702570.000000
